"Step","stilted-pyramid-12 - cosine_loss","stilted-pyramid-12 - cosine_loss__MIN","stilted-pyramid-12 - cosine_loss__MAX","eager-surf-9 - cosine_loss","eager-surf-9 - cosine_loss__MIN","eager-surf-9 - cosine_loss__MAX","glamorous-glade-8 - cosine_loss","glamorous-glade-8 - cosine_loss__MIN","glamorous-glade-8 - cosine_loss__MAX","robust-snowball-4 - cosine_loss","robust-snowball-4 - cosine_loss__MIN","robust-snowball-4 - cosine_loss__MAX"
"364","0.6494887471199036","0.6494887471199036","0.6494887471199036","0.6415255665779114","0.6415255665779114","0.6415255665779114","0.6692695617675781","0.6692695617675781","0.6692695617675781","0.643294095993042","0.643294095993042","0.643294095993042"
"365","0.6494876742362976","0.6494876742362976","0.6494876742362976","0.6414965391159058","0.6414965391159058","0.6414965391159058","0.6692678332328796","0.6692678332328796","0.6692678332328796","0.6431692838668823","0.6431692838668823","0.6431692838668823"
"366","0.6491993069648743","0.6491993069648743","0.6491993069648743","0.6414965391159058","0.6414965391159058","0.6414965391159058","0.6691586375236511","0.6691586375236511","0.6691586375236511","0.6431692838668823","0.6431692838668823","0.6431692838668823"
"367","0.6491936445236206","0.6491936445236206","0.6491936445236206","0.6414951086044312","0.6414951086044312","0.6414951086044312","0.6691586375236511","0.6691586375236511","0.6691586375236511","0.6431659460067749","0.6431659460067749","0.6431659460067749"
"368","0.6491936445236206","0.6491936445236206","0.6491936445236206","0.6414017677307129","0.6414017677307129","0.6414017677307129","0.6691504716873169","0.6691504716873169","0.6691504716873169","0.6431659460067749","0.6431659460067749","0.6431659460067749"
"369","0.6491936445236206","0.6491936445236206","0.6491936445236206","0.6413788795471191","0.6413788795471191","0.6413788795471191","0.6691504716873169","0.6691504716873169","0.6691504716873169","0.6430461406707764","0.6430461406707764","0.6430461406707764"
"370","0.6482224464416504","0.6482224464416504","0.6482224464416504","0.6413784027099609","0.6413784027099609","0.6413784027099609","0.6690237522125244","0.6690237522125244","0.6690237522125244","0.6430461406707764","0.6430461406707764","0.6430461406707764"
"371","0.6487442255020142","0.6487442255020142","0.6487442255020142","0.6413769125938416","0.6413769125938416","0.6413769125938416","0.6689848303794861","0.6689848303794861","0.6689848303794861","0.6430461406707764","0.6430461406707764","0.6430461406707764"
"372","0.6488396525382996","0.6488396525382996","0.6488396525382996","0.6413769125938416","0.6413769125938416","0.6413769125938416","0.6689848303794861","0.6689848303794861","0.6689848303794861","0.6430461406707764","0.6430461406707764","0.6430461406707764"
"373","0.6488004922866821","0.6488004922866821","0.6488004922866821","0.6413754224777222","0.6413754224777222","0.6413754224777222","0.6689456701278687","0.6689456701278687","0.6689456701278687","0.6430461406707764","0.6430461406707764","0.6430461406707764"
"374","0.6487073302268982","0.6487073302268982","0.6487073302268982","0.6413754224777222","0.6413754224777222","0.6413754224777222","0.6688700914382935","0.6688700914382935","0.6688700914382935","0.6429987549781799","0.6429987549781799","0.6429987549781799"
"375","0.6486631035804749","0.6486631035804749","0.6486631035804749","0.6412779092788696","0.6412779092788696","0.6412779092788696","0.6684780120849609","0.6684780120849609","0.6684780120849609","0.6429987549781799","0.6429987549781799","0.6429987549781799"
"376","0.6484405994415283","0.6484405994415283","0.6484405994415283","0.6412777900695801","0.6412777900695801","0.6412777900695801","0.6684596538543701","0.6684596538543701","0.6684596538543701","0.6429987549781799","0.6429987549781799","0.6429987549781799"
"377","0.6484405994415283","0.6484405994415283","0.6484405994415283","0.6412180066108704","0.6412180066108704","0.6412180066108704","0.6684596538543701","0.6684596538543701","0.6684596538543701","0.6429987549781799","0.6429987549781799","0.6429987549781799"
"378","0.6484397053718567","0.6484397053718567","0.6484397053718567","0.6412180066108704","0.6412180066108704","0.6412180066108704","0.6684596538543701","0.6684596538543701","0.6684596538543701","0.6429987549781799","0.6429987549781799","0.6429987549781799"
"379","0.6484307646751404","0.6484307646751404","0.6484307646751404","0.6412010192871094","0.6412010192871094","0.6412010192871094","0.6684596538543701","0.6684596538543701","0.6684596538543701","0.6429862976074219","0.6429862976074219","0.6429862976074219"
"380","0.6484184265136719","0.6484184265136719","0.6484184265136719","0.6411990523338318","0.6411990523338318","0.6411990523338318","0.668454647064209","0.668454647064209","0.668454647064209","0.6429859399795532","0.6429859399795532","0.6429859399795532"
"381","0.6483877301216125","0.6483877301216125","0.6483877301216125","0.6411868333816528","0.6411868333816528","0.6411868333816528","0.6684530377388","0.6684530377388","0.6684530377388","0.6429859399795532","0.6429859399795532","0.6429859399795532"
"382","0.6483829021453857","0.6483829021453857","0.6483829021453857","0.6411267518997192","0.6411267518997192","0.6411267518997192","0.6684267520904541","0.6684267520904541","0.6684267520904541","0.6429859399795532","0.6429859399795532","0.6429859399795532"
"383","0.6483116745948792","0.6483116745948792","0.6483116745948792","0.6410073041915894","0.6410073041915894","0.6410073041915894","0.6684267520904541","0.6684267520904541","0.6684267520904541","0.6427899599075317","0.6427899599075317","0.6427899599075317"
"384","0.6482796669006348","0.6482796669006348","0.6482796669006348","0.6410073041915894","0.6410073041915894","0.6410073041915894","0.6681777834892273","0.6681777834892273","0.6681777834892273","0.6424418091773987","0.6424418091773987","0.6424418091773987"
"385","0.6482769846916199","0.6482769846916199","0.6482769846916199","0.6410073041915894","0.6410073041915894","0.6410073041915894","0.6681777834892273","0.6681777834892273","0.6681777834892273","0.6424027681350708","0.6424027681350708","0.6424027681350708"
"386","0.6482536196708679","0.6482536196708679","0.6482536196708679","0.6410052180290222","0.6410052180290222","0.6410052180290222","0.6681753396987915","0.6681753396987915","0.6681753396987915","0.6421933770179749","0.6421933770179749","0.6421933770179749"
"387","0.6480825543403625","0.6480825543403625","0.6480825543403625","0.6410052180290222","0.6410052180290222","0.6410052180290222","0.6681753396987915","0.6681753396987915","0.6681753396987915","0.6421215534210205","0.6421215534210205","0.6421215534210205"
"388","0.6480146646499634","0.6480146646499634","0.6480146646499634","0.6408478617668152","0.6408478617668152","0.6408478617668152","0.6681753396987915","0.6681753396987915","0.6681753396987915","0.6421215534210205","0.6421215534210205","0.6421215534210205"
"389","0.6480083465576172","0.6480083465576172","0.6480083465576172","0.6408008933067322","0.6408008933067322","0.6408008933067322","0.6680857539176941","0.6680857539176941","0.6680857539176941","0.6421203017234802","0.6421203017234802","0.6421203017234802"
"390","0.6479558944702148","0.6479558944702148","0.6479558944702148","0.6407907605171204","0.6407907605171204","0.6407907605171204","0.6680857539176941","0.6680857539176941","0.6680857539176941","0.6421126127243042","0.6421126127243042","0.6421126127243042"
"391","0.6479558944702148","0.6479558944702148","0.6479558944702148","0.6407907605171204","0.6407907605171204","0.6407907605171204","0.6680857539176941","0.6680857539176941","0.6680857539176941","0.6421126127243042","0.6421126127243042","0.6421126127243042"
"392","0.6479414701461792","0.6479414701461792","0.6479414701461792","0.6407492160797119","0.6407492160797119","0.6407492160797119","0.6680857539176941","0.6680857539176941","0.6680857539176941","0.6421085000038147","0.6421085000038147","0.6421085000038147"
"393","0.6479366421699524","0.6479366421699524","0.6479366421699524","0.6407492160797119","0.6407492160797119","0.6407492160797119","0.6680857539176941","0.6680857539176941","0.6680857539176941","0.6420272588729858","0.6420272588729858","0.6420272588729858"
"394","0.6479355096817017","0.6479355096817017","0.6479355096817017","0.6407253742218018","0.6407253742218018","0.6407253742218018","0.6680857539176941","0.6680857539176941","0.6680857539176941","0.6419297456741333","0.6419297456741333","0.6419297456741333"
"395","0.6479310393333435","0.6479310393333435","0.6479310393333435","0.6405227184295654","0.6405227184295654","0.6405227184295654","0.6680827140808105","0.6680827140808105","0.6680827140808105","0.6419297456741333","0.6419297456741333","0.6419297456741333"
"396","0.6479141712188721","0.6479141712188721","0.6479141712188721","0.6403733491897583","0.6403733491897583","0.6403733491897583","0.6680397391319275","0.6680397391319275","0.6680397391319275","0.641895592212677","0.641895592212677","0.641895592212677"
"397","0.6479141712188721","0.6479141712188721","0.6479141712188721","0.6403733491897583","0.6403733491897583","0.6403733491897583","0.6680397391319275","0.6680397391319275","0.6680397391319275","0.6417126059532166","0.6417126059532166","0.6417126059532166"
"398","0.6479119062423706","0.6479119062423706","0.6479119062423706","0.6403733491897583","0.6403733491897583","0.6403733491897583","0.6678842306137085","0.6678842306137085","0.6678842306137085","0.641659140586853","0.641659140586853","0.641659140586853"
"399","0.6478098630905151","0.6478098630905151","0.6478098630905151","0.6402183771133423","0.6402183771133423","0.6402183771133423","0.6678369045257568","0.6678369045257568","0.6678369045257568","0.641657829284668","0.641657829284668","0.641657829284668"
"400","0.6478098630905151","0.6478098630905151","0.6478098630905151","0.6402109861373901","0.6402109861373901","0.6402109861373901","0.6678369045257568","0.6678369045257568","0.6678369045257568","0.641577959060669","0.641577959060669","0.641577959060669"
"401","0.6478068232536316","0.6478068232536316","0.6478068232536316","0.6401684284210205","0.6401684284210205","0.6401684284210205","0.6678369045257568","0.6678369045257568","0.6678369045257568","0.641577959060669","0.641577959060669","0.641577959060669"
"402","0.6478068232536316","0.6478068232536316","0.6478068232536316","0.6401684284210205","0.6401684284210205","0.6401684284210205","0.667734682559967","0.667734682559967","0.667734682559967","0.641577959060669","0.641577959060669","0.641577959060669"
"403","0.6477960348129272","0.6477960348129272","0.6477960348129272","0.6401363611221313","0.6401363611221313","0.6401363611221313","0.6676948070526123","0.6676948070526123","0.6676948070526123","0.641536295413971","0.641536295413971","0.641536295413971"
"404","0.6477677822113037","0.6477677822113037","0.6477677822113037","0.6400650143623352","0.6400650143623352","0.6400650143623352","0.6675195693969727","0.6675195693969727","0.6675195693969727","0.6414347887039185","0.6414347887039185","0.6414347887039185"
"405","0.6471275687217712","0.6471275687217712","0.6471275687217712","0.6400627493858337","0.6400627493858337","0.6400627493858337","0.6675195693969727","0.6675195693969727","0.6675195693969727","0.6414347887039185","0.6414347887039185","0.6414347887039185"
"406","0.6471203565597534","0.6471203565597534","0.6471203565597534","0.6400592923164368","0.6400592923164368","0.6400592923164368","0.6675195693969727","0.6675195693969727","0.6675195693969727","0.6414347887039185","0.6414347887039185","0.6414347887039185"
"407","0.6471275687217712","0.6471275687217712","0.6471275687217712","0.6400072574615479","0.6400072574615479","0.6400072574615479","0.6674668788909912","0.6674668788909912","0.6674668788909912","0.6414347887039185","0.6414347887039185","0.6414347887039185"
"408","0.6471133828163147","0.6471133828163147","0.6471133828163147","0.6400013566017151","0.6400013566017151","0.6400013566017151","0.6674668788909912","0.6674668788909912","0.6674668788909912","0.6414347887039185","0.6414347887039185","0.6414347887039185"
"409","0.6469746828079224","0.6469746828079224","0.6469746828079224","0.6399680376052856","0.6399680376052856","0.6399680376052856","0.6674445867538452","0.6674445867538452","0.6674445867538452","0.6414254903793335","0.6414254903793335","0.6414254903793335"
"410","0.646934449672699","0.646934449672699","0.646934449672699","0.6399664282798767","0.6399664282798767","0.6399664282798767","0.6672679781913757","0.6672679781913757","0.6672679781913757","0.6414254903793335","0.6414254903793335","0.6414254903793335"
"411","0.6468683481216431","0.6468683481216431","0.6468683481216431","0.6399664282798767","0.6399664282798767","0.6399664282798767","0.6671700477600098","0.6671700477600098","0.6671700477600098","0.6414254903793335","0.6414254903793335","0.6414254903793335"
"412","0.6468639969825745","0.6468639969825745","0.6468639969825745","0.6399436593055725","0.6399436593055725","0.6399436593055725","0.6671700477600098","0.6671700477600098","0.6671700477600098","0.6414229273796082","0.6414229273796082","0.6414229273796082"
"413","0.646845817565918","0.646845817565918","0.646845817565918","0.6399436593055725","0.6399436593055725","0.6399436593055725","0.667167067527771","0.667167067527771","0.667167067527771","0.6414229273796082","0.6414229273796082","0.6414229273796082"
"414","0.6466941237449646","0.6466941237449646","0.6466941237449646","0.639937162399292","0.639937162399292","0.639937162399292","0.6670981645584106","0.6670981645584106","0.6670981645584106","0.641414999961853","0.641414999961853","0.641414999961853"
"415","0.6467164158821106","0.6467164158821106","0.6467164158821106","0.6399250030517578","0.6399250030517578","0.6399250030517578","0.6670981645584106","0.6670981645584106","0.6670981645584106","0.6413612365722656","0.6413612365722656","0.6413612365722656"
"416","0.6465874314308167","0.6465874314308167","0.6465874314308167","0.6399250030517578","0.6399250030517578","0.6399250030517578","0.6670981645584106","0.6670981645584106","0.6670981645584106","0.6413472890853882","0.6413472890853882","0.6413472890853882"
"417","0.6467291116714478","0.6467291116714478","0.6467291116714478","0.639914870262146","0.639914870262146","0.639914870262146","0.6670981645584106","0.6670981645584106","0.6670981645584106","0.6413472890853882","0.6413472890853882","0.6413472890853882"
"418","0.6467408537864685","0.6467408537864685","0.6467408537864685","0.6398352384567261","0.6398352384567261","0.6398352384567261","0.6669910550117493","0.6669910550117493","0.6669910550117493","0.6412222981452942","0.6412222981452942","0.6412222981452942"
"419","0.6467384099960327","0.6467384099960327","0.6467384099960327","0.6398352384567261","0.6398352384567261","0.6398352384567261","0.6669861078262329","0.6669861078262329","0.6669861078262329","0.6412016153335571","0.6412016153335571","0.6412016153335571"
"420","0.6467380523681641","0.6467380523681641","0.6467380523681641","0.6395511627197266","0.6395511627197266","0.6395511627197266","0.6669579148292542","0.6669579148292542","0.6669579148292542","0.6412004232406616","0.6412004232406616","0.6412004232406616"
"421","0.6467380523681641","0.6467380523681641","0.6467380523681641","0.6395511627197266","0.6395511627197266","0.6395511627197266","0.6668944358825684","0.6668944358825684","0.6668944358825684","0.641173243522644","0.641173243522644","0.641173243522644"
"422","0.6467344760894775","0.6467344760894775","0.6467344760894775","0.6395314335823059","0.6395314335823059","0.6395314335823059","0.6668146252632141","0.6668146252632141","0.6668146252632141","0.641173243522644","0.641173243522644","0.641173243522644"
"423","0.6467286348342896","0.6467286348342896","0.6467286348342896","0.639417290687561","0.639417290687561","0.639417290687561","0.6668146252632141","0.6668146252632141","0.6668146252632141","0.6411715745925903","0.6411715745925903","0.6411715745925903"
"424","0.6462545990943909","0.6462545990943909","0.6462545990943909","0.6393197774887085","0.6393197774887085","0.6393197774887085","0.6668115258216858","0.6668115258216858","0.6668115258216858","0.6411715745925903","0.6411715745925903","0.6411715745925903"
"425","0.6468367576599121","0.6468367576599121","0.6468367576599121","0.6393197774887085","0.6393197774887085","0.6393197774887085","0.666684627532959","0.666684627532959","0.666684627532959","0.6411715745925903","0.6411715745925903","0.6411715745925903"
"426","0.6468247175216675","0.6468247175216675","0.6468247175216675","0.6393189430236816","0.6393189430236816","0.6393189430236816","0.666684627532959","0.666684627532959","0.666684627532959","0.6411715745925903","0.6411715745925903","0.6411715745925903"
"427","0.6468177437782288","0.6468177437782288","0.6468177437782288","0.6390522718429565","0.6390522718429565","0.6390522718429565","0.666684627532959","0.666684627532959","0.666684627532959","0.6411715745925903","0.6411715745925903","0.6411715745925903"
"428","0.6467943787574768","0.6467943787574768","0.6467943787574768","0.6390522718429565","0.6390522718429565","0.6390522718429565","0.6666805744171143","0.6666805744171143","0.6666805744171143","0.6411709785461426","0.6411709785461426","0.6411709785461426"
"429","0.6467453837394714","0.6467453837394714","0.6467453837394714","0.6390522718429565","0.6390522718429565","0.6390522718429565","0.6666805744171143","0.6666805744171143","0.6666805744171143","0.6409971714019775","0.6409971714019775","0.6409971714019775"
"430","0.6467418074607849","0.6467418074607849","0.6467418074607849","0.6390490531921387","0.6390490531921387","0.6390490531921387","0.6666805744171143","0.6666805744171143","0.6666805744171143","0.6409971714019775","0.6409971714019775","0.6409971714019775"
"431","0.6467323303222656","0.6467323303222656","0.6467323303222656","0.6389472484588623","0.6389472484588623","0.6389472484588623","0.6666469573974609","0.6666469573974609","0.6666469573974609","0.6409971714019775","0.6409971714019775","0.6409971714019775"
"432","0.6467323303222656","0.6467323303222656","0.6467323303222656","0.6389472484588623","0.6389472484588623","0.6389472484588623","0.6666128039360046","0.6666128039360046","0.6666128039360046","0.6409971714019775","0.6409971714019775","0.6409971714019775"
"433","0.6467323303222656","0.6467323303222656","0.6467323303222656","0.6389472484588623","0.6389472484588623","0.6389472484588623","0.6666128039360046","0.6666128039360046","0.6666128039360046","0.6409971714019775","0.6409971714019775","0.6409971714019775"
"434","0.6467323303222656","0.6467323303222656","0.6467323303222656","0.6389260292053223","0.6389260292053223","0.6389260292053223","0.6664953827857971","0.6664953827857971","0.6664953827857971","0.6409971714019775","0.6409971714019775","0.6409971714019775"
"435","0.6467300653457642","0.6467300653457642","0.6467300653457642","0.6387447118759155","0.6387447118759155","0.6387447118759155","0.6664928197860718","0.6664928197860718","0.6664928197860718","0.6406277418136597","0.6406277418136597","0.6406277418136597"
"436","0.6467300653457642","0.6467300653457642","0.6467300653457642","0.6386433839797974","0.6386433839797974","0.6386433839797974","0.6663893461227417","0.6663893461227417","0.6663893461227417","0.6406277418136597","0.6406277418136597","0.6406277418136597"
"437","0.6467231512069702","0.6467231512069702","0.6467231512069702","0.6386395692825317","0.6386395692825317","0.6386395692825317","0.6663885116577148","0.6663885116577148","0.6663885116577148","0.6405038237571716","0.6405038237571716","0.6405038237571716"
"438","0.6467231512069702","0.6467231512069702","0.6467231512069702","0.6386305093765259","0.6386305093765259","0.6386305093765259","0.666387677192688","0.666387677192688","0.666387677192688","0.6404447555541992","0.6404447555541992","0.6404447555541992"
"439","0.6467231512069702","0.6467231512069702","0.6467231512069702","0.6386305093765259","0.6386305093765259","0.6386305093765259","0.666387677192688","0.666387677192688","0.666387677192688","0.6404447555541992","0.6404447555541992","0.6404447555541992"
"440","0.6467231512069702","0.6467231512069702","0.6467231512069702","0.6386305093765259","0.6386305093765259","0.6386305093765259","0.6662163138389587","0.6662163138389587","0.6662163138389587","0.6404447555541992","0.6404447555541992","0.6404447555541992"
"441","0.6467231512069702","0.6467231512069702","0.6467231512069702","0.6386045217514038","0.6386045217514038","0.6386045217514038","0.6662096977233887","0.6662096977233887","0.6662096977233887","0.6404447555541992","0.6404447555541992","0.6404447555541992"
"442","0.6467012763023376","0.6467012763023376","0.6467012763023376","0.6386025547981262","0.6386025547981262","0.6386025547981262","0.6662096977233887","0.6662096977233887","0.6662096977233887","0.6404447555541992","0.6404447555541992","0.6404447555541992"
"443","0.6466913223266602","0.6466913223266602","0.6466913223266602","0.6384676694869995","0.6384676694869995","0.6384676694869995","0.6662096977233887","0.6662096977233887","0.6662096977233887","0.6404447555541992","0.6404447555541992","0.6404447555541992"
"444","0.6466708183288574","0.6466708183288574","0.6466708183288574","0.6384167671203613","0.6384167671203613","0.6384167671203613","0.6662096977233887","0.6662096977233887","0.6662096977233887","0.6404447555541992","0.6404447555541992","0.6404447555541992"
"445","0.6466566920280457","0.6466566920280457","0.6466566920280457","0.6384114027023315","0.6384114027023315","0.6384114027023315","0.6661771535873413","0.6661771535873413","0.6661771535873413","0.6404447555541992","0.6404447555541992","0.6404447555541992"
"446","0.6466413736343384","0.6466413736343384","0.6466413736343384","0.6383471488952637","0.6383471488952637","0.6383471488952637","0.666126549243927","0.666126549243927","0.666126549243927","0.6404447555541992","0.6404447555541992","0.6404447555541992"
"447","0.6466413736343384","0.6466413736343384","0.6466413736343384","0.6383471488952637","0.6383471488952637","0.6383471488952637","0.6661255955696106","0.6661255955696106","0.6661255955696106","0.6404447555541992","0.6404447555541992","0.6404447555541992"
"448","0.6461334228515625","0.6461334228515625","0.6461334228515625","0.6382743120193481","0.6382743120193481","0.6382743120193481","0.6660606861114502","0.6660606861114502","0.6660606861114502","0.6404447555541992","0.6404447555541992","0.6404447555541992"
"449","0.6461206674575806","0.6461206674575806","0.6461206674575806","0.6382389068603516","0.6382389068603516","0.6382389068603516","0.6659899353981018","0.6659899353981018","0.6659899353981018","0.6403822898864746","0.6403822898864746","0.6403822898864746"
"450","0.6461098194122314","0.6461098194122314","0.6461098194122314","0.6381727457046509","0.6381727457046509","0.6381727457046509","0.6659899353981018","0.6659899353981018","0.6659899353981018","0.6403822898864746","0.6403822898864746","0.6403822898864746"
"451","0.6461069583892822","0.6461069583892822","0.6461069583892822","0.6381590962409973","0.6381590962409973","0.6381590962409973","0.6659899353981018","0.6659899353981018","0.6659899353981018","0.6403822898864746","0.6403822898864746","0.6403822898864746"
"452","0.6460931301116943","0.6460931301116943","0.6460931301116943","0.6381583213806152","0.6381583213806152","0.6381583213806152","0.6659836769104004","0.6659836769104004","0.6659836769104004","0.6403822898864746","0.6403822898864746","0.6403822898864746"
"453","0.6459981203079224","0.6459981203079224","0.6459981203079224","0.6381583213806152","0.6381583213806152","0.6381583213806152","0.665977954864502","0.665977954864502","0.665977954864502","0.6401691436767578","0.6401691436767578","0.6401691436767578"
"454","0.6460898518562317","0.6460898518562317","0.6460898518562317","0.6381583213806152","0.6381583213806152","0.6381583213806152","0.665977954864502","0.665977954864502","0.665977954864502","0.6401691436767578","0.6401691436767578","0.6401691436767578"
"455","0.646034300327301","0.646034300327301","0.646034300327301","0.6381583213806152","0.6381583213806152","0.6381583213806152","0.6659592390060425","0.6659592390060425","0.6659592390060425","0.6401147842407227","0.6401147842407227","0.6401147842407227"
"456","0.646034300327301","0.646034300327301","0.646034300327301","0.6381445527076721","0.6381445527076721","0.6381445527076721","0.6659589409828186","0.6659589409828186","0.6659589409828186","0.6401147842407227","0.6401147842407227","0.6401147842407227"
"457","0.645995557308197","0.645995557308197","0.645995557308197","0.638107419013977","0.638107419013977","0.638107419013977","0.6659275889396667","0.6659275889396667","0.6659275889396667","0.6401147842407227","0.6401147842407227","0.6401147842407227"
"458","0.6459905505180359","0.6459905505180359","0.6459905505180359","0.6380714774131775","0.6380714774131775","0.6380714774131775","0.6659252643585205","0.6659252643585205","0.6659252643585205","0.6400414705276489","0.6400414705276489","0.6400414705276489"
"459","0.6459856629371643","0.6459856629371643","0.6459856629371643","0.6380714774131775","0.6380714774131775","0.6380714774131775","0.6659177541732788","0.6659177541732788","0.6659177541732788","0.6400054097175598","0.6400054097175598","0.6400054097175598"
"460","0.6459856629371643","0.6459856629371643","0.6459856629371643","0.638063907623291","0.638063907623291","0.638063907623291","0.6658838987350464","0.6658838987350464","0.6658838987350464","0.639979362487793","0.639979362487793","0.639979362487793"
"461","0.645964503288269","0.645964503288269","0.645964503288269","0.638063907623291","0.638063907623291","0.638063907623291","0.6658838987350464","0.6658838987350464","0.6658838987350464","0.6399656534194946","0.6399656534194946","0.6399656534194946"
"462","0.6459611654281616","0.6459611654281616","0.6459611654281616","0.6380598545074463","0.6380598545074463","0.6380598545074463","0.6657992601394653","0.6657992601394653","0.6657992601394653","0.6399203538894653","0.6399203538894653","0.6399203538894653"
"463","0.6457423567771912","0.6457423567771912","0.6457423567771912","0.6379774808883667","0.6379774808883667","0.6379774808883667","0.6656335592269897","0.6656335592269897","0.6656335592269897","0.6399203538894653","0.6399203538894653","0.6399203538894653"
"464","0.6459739804267883","0.6459739804267883","0.6459739804267883","0.6379774808883667","0.6379774808883667","0.6379774808883667","0.6656335592269897","0.6656335592269897","0.6656335592269897","0.6399181485176086","0.6399181485176086","0.6399181485176086"
"465","0.6459723711013794","0.6459723711013794","0.6459723711013794","0.6379774808883667","0.6379774808883667","0.6379774808883667","0.6655668020248413","0.6655668020248413","0.6655668020248413","0.6397153735160828","0.6397153735160828","0.6397153735160828"
"466","0.6459702253341675","0.6459702253341675","0.6459702253341675","0.6378650665283203","0.6378650665283203","0.6378650665283203","0.6655668020248413","0.6655668020248413","0.6655668020248413","0.6397153735160828","0.6397153735160828","0.6397153735160828"
"467","0.6459541320800781","0.6459541320800781","0.6459541320800781","0.6378650665283203","0.6378650665283203","0.6378650665283203","0.6655668020248413","0.6655668020248413","0.6655668020248413","0.6397153735160828","0.6397153735160828","0.6397153735160828"
"468","0.6459523439407349","0.6459523439407349","0.6459523439407349","0.6378650665283203","0.6378650665283203","0.6378650665283203","0.6655668020248413","0.6655668020248413","0.6655668020248413","0.6397153735160828","0.6397153735160828","0.6397153735160828"
"469","0.6459505558013916","0.6459505558013916","0.6459505558013916","0.6377298831939697","0.6377298831939697","0.6377298831939697","0.6655635833740234","0.6655635833740234","0.6655635833740234","0.6397054195404053","0.6397054195404053","0.6397054195404053"
"470","0.6455117464065552","0.6455117464065552","0.6455117464065552","0.6377298831939697","0.6377298831939697","0.6377298831939697","0.6655545830726624","0.6655545830726624","0.6655545830726624","0.6397054195404053","0.6397054195404053","0.6397054195404053"
"471","0.645972490310669","0.645972490310669","0.645972490310669","0.6377298831939697","0.6377298831939697","0.6377298831939697","0.6655495166778564","0.6655495166778564","0.6655495166778564","0.6397054195404053","0.6397054195404053","0.6397054195404053"
"472","0.6459717750549316","0.6459717750549316","0.6459717750549316","0.6377211809158325","0.6377211809158325","0.6377211809158325","0.6655495166778564","0.6655495166778564","0.6655495166778564","0.6395169496536255","0.6395169496536255","0.6395169496536255"
"473","0.6456155776977539","0.6456155776977539","0.6456155776977539","0.6377210021018982","0.6377210021018982","0.6377210021018982","0.6655495166778564","0.6655495166778564","0.6655495166778564","0.6395169496536255","0.6395169496536255","0.6395169496536255"
"474","0.6456148624420166","0.6456148624420166","0.6456148624420166","0.6375986337661743","0.6375986337661743","0.6375986337661743","0.6653146147727966","0.6653146147727966","0.6653146147727966","0.6395169496536255","0.6395169496536255","0.6395169496536255"
"475","0.6456114649772644","0.6456114649772644","0.6456114649772644","0.6375625133514404","0.6375625133514404","0.6375625133514404","0.6653146147727966","0.6653146147727966","0.6653146147727966","0.6395169496536255","0.6395169496536255","0.6395169496536255"
"476","0.6455700397491455","0.6455700397491455","0.6455700397491455","0.6375024914741516","0.6375024914741516","0.6375024914741516","0.6653082370758057","0.6653082370758057","0.6653082370758057","0.6395153403282166","0.6395153403282166","0.6395153403282166"
"477","0.6455671787261963","0.6455671787261963","0.6455671787261963","0.6373855471611023","0.6373855471611023","0.6373855471611023","0.665300726890564","0.665300726890564","0.665300726890564","0.6395153403282166","0.6395153403282166","0.6395153403282166"
"478","0.6455640196800232","0.6455640196800232","0.6455640196800232","0.6373380422592163","0.6373380422592163","0.6373380422592163","0.6652927398681641","0.6652927398681641","0.6652927398681641","0.6395153403282166","0.6395153403282166","0.6395153403282166"
"479","0.6455639600753784","0.6455639600753784","0.6455639600753784","0.6372169256210327","0.6372169256210327","0.6372169256210327","0.6649777889251709","0.6649777889251709","0.6649777889251709","0.6395153403282166","0.6395153403282166","0.6395153403282166"
"480","0.6455517411231995","0.6455517411231995","0.6455517411231995","0.6372044086456299","0.6372044086456299","0.6372044086456299","0.66497403383255","0.66497403383255","0.66497403383255","0.6394194960594177","0.6394194960594177","0.6394194960594177"
"481","0.6455425024032593","0.6455425024032593","0.6455425024032593","0.6372044086456299","0.6372044086456299","0.6372044086456299","0.6649559140205383","0.6649559140205383","0.6649559140205383","0.6394194960594177","0.6394194960594177","0.6394194960594177"
"482","0.6455425024032593","0.6455425024032593","0.6455425024032593","0.637137234210968","0.637137234210968","0.637137234210968","0.6648986339569092","0.6648986339569092","0.6648986339569092","0.6393657326698303","0.6393657326698303","0.6393657326698303"
"483","0.645538330078125","0.645538330078125","0.645538330078125","0.637137234210968","0.637137234210968","0.637137234210968","0.664885401725769","0.664885401725769","0.664885401725769","0.6393154263496399","0.6393154263496399","0.6393154263496399"
"484","0.6455376148223877","0.6455376148223877","0.6455376148223877","0.6371371746063232","0.6371371746063232","0.6371371746063232","0.664885401725769","0.664885401725769","0.664885401725769","0.6389766335487366","0.6389766335487366","0.6389766335487366"
"485","0.645534098148346","0.645534098148346","0.645534098148346","0.6369713544845581","0.6369713544845581","0.6369713544845581","0.664885401725769","0.664885401725769","0.664885401725769","0.6389721632003784","0.6389721632003784","0.6389721632003784"
"486","0.645534098148346","0.645534098148346","0.645534098148346","0.6369217038154602","0.6369217038154602","0.6369217038154602","0.6648608446121216","0.6648608446121216","0.6648608446121216","0.6389721632003784","0.6389721632003784","0.6389721632003784"
"487","0.6454837322235107","0.6454837322235107","0.6454837322235107","0.6369217038154602","0.6369217038154602","0.6369217038154602","0.6648519039154053","0.6648519039154053","0.6648519039154053","0.6389721632003784","0.6389721632003784","0.6389721632003784"
